,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability
30897,6407c4bd4d7c3f56aba57f6a,50000,Apartamento,Apartamento en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176981971/d?from=list,0,0,50,No,2,No,No,No,No,No,No,31065,5000.0,125.0,75.0,16.65,150.0,30.554166666666664,0,0,0,600.0,12.424272727272728
29570,6407c4bd4d7c3f56aba57a3b,54000,Apartamento,Apartamento con terraza en Mejostilla,927 920 167,Mejostilla,Cáceres Capital,9,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/176113967/d?from=list,2,1,70,No,2,No,Yes,No,No,No,No,29738,5400.0,125.0,105.0,18.85,154.0,33.57083333333333,0,0,0,648.5,12.422811447811446
20560,6407c4bd4d7c3f56aba55709,54000,Piso,"Piso en Plaza Heroes de Baler, Mejostilla",Unknown,Mejostilla,Cáceres Capital,228,/es/comprar/vivienda/caceres-capital/terraza-amueblado/164360433/d?from=list,2,1,75,No,2,No,Yes,No,No,No,No,20720,5400.0,137.5,112.5,18.85,154.0,35.237500000000004,0,0,0,648.5,12.389141414141415
23485,6407c4bd4d7c3f56aba56276,54000,Piso,"Piso con terraza en Heroes de Baler, Mejostilla",927 920 342,Mejostilla,Cáceres Capital,9,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/164485888/d?from=list,2,1,77,No,2,No,Yes,No,No,No,No,23645,5400.0,142.5,115.5,18.85,154.0,35.90416666666667,0,0,0,648.5,12.3756734006734
5789,6407c4bd4d7c3f56aba51d56,50000,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 583,Ciudad Monumental,Cáceres Capital,47,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-amueblado/160030270/d?from=list,1,1,70,No,0,No,No,Yes,No,No,No,5853,5000.0,125.0,105.0,16.65,150.0,33.05416666666667,0,0,0,600.0,12.369727272727275
25235,6407c4bd4d7c3f56aba5694c,52000,Apartamento,Apartamento con ascensor en La Cañada,927 920 171,La Cañada,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor-patio/161414725/d?from=list,2,1,68,Yes,0,No,No,No,Yes,No,No,25395,5200.0,120.0,102.0,27.75,152.0,33.479166666666664,0,0,0,622.0,12.346590909090908
29057,6407c4bd4d7c3f56aba5783a,54000,Piso,Piso con terraza en Mejostilla,927 920 478,Mejostilla,Cáceres Capital,64,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-amueblado/165496409/d?from=list,2,1,85,No,0,Yes,Yes,No,No,No,No,29225,5400.0,162.5,127.5,18.85,154.0,38.57083333333333,0,0,0,648.5,12.321801346801346
4659,6407c4bd4d7c3f56aba518ec,53000,Piso,"Piso con terraza en Santa Lucia, La Cañada",911 228 034,La Cañada,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/jardin-terraza-ascensor/162477963/d?from=list,3,2,102,Yes,1,No,No,No,No,No,No,4709,5300.0,205.0,153.0,28.300000000000004,153.0,44.94166666666666,0,0,0,638.5,12.217324185248716
33917,6407c4bd4d7c3f56aba58b36,75000,Casa o chalet,Casa o chalet con 1 baño en La Cañada,927 135 081,La Cañada,Cáceres Capital,116,/es/comprar/vivienda/caceres-capital/la-canada/156019120/d?from=list,5,1,150,No,0,No,No,No,No,No,No,34085,7500.0,325.0,225.0,30.4,175.0,62.949999999999996,0,0,0,900.0,12.175272727272725
5433,6407c4bd4d7c3f56aba51bf2,56000,Casa adosada,"Casa adosada en Calle Guatemala, 29, Nuevo Cáceres",924 926 346,Nuevo Cáceres,Cáceres Capital,68,/es/comprar/vivienda/caceres-capital/terraza/163686248/d?from=list,3,2,91,No,0,No,Yes,No,No,No,No,5485,5600.0,177.5,136.5,19.950000000000003,156.0,40.829166666666666,0,0,0,665.0,12.15917207792208
27,6407c4bd4d7c3f56aba506d4,59000,Piso,"Piso con terraza en Calle Donoso Cortés, Ciudad Monumental",927 926 041,Ciudad Monumental,Cáceres Capital,26,/es/comprar/vivienda/caceres-capital/terraza-amueblado-se-aceptan-mascotas-internet/156424858/d?from=list,3,1,117,No,0,No,No,No,No,No,No,29,5900.0,242.5,175.5,21.6,159.0,49.88333333333333,0,0,0,702.0,12.057627118644067
29168,6407c4bd4d7c3f56aba578a9,53000,Piso,Piso con aire acondicionado en Ciudad Monumental,927 920 478,Ciudad Monumental,Cáceres Capital,33,/es/comprar/vivienda/caceres-capital/aire-acondicionado-amueblado/162617325/d?from=list,3,1,57,No,0,No,No,No,Yes,No,No,29336,5300.0,107.5,85.5,18.300000000000004,153.0,30.358333333333334,0,0,0,616.0,12.054373927958833
5250,6407c4bd4d7c3f56aba51b3b,62000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,77,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/161467221/d?from=list,3,1,73,No,3,No,Yes,No,No,No,No,5300,6200.0,132.5,109.5,23.25,162.0,35.604166666666664,0,0,0,715.5,11.962976539589443
27352,6407c4bd4d7c3f56aba57191,58000,Piso,Piso con terraza en La Cañada,927 920 179,La Cañada,Cáceres Capital,141,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-amueblado-parking/164551301/d?from=list,3,1,90,No,0,No,Yes,No,No,Yes,No,27512,5800.0,175.0,135.0,21.050000000000004,158.0,40.75416666666667,0,0,0,676.5,11.957601880877741
2533,6407c4bd4d7c3f56aba5109e,56000,Casa o chalet,Casa o chalet con 1 baño en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176803410/d?from=list,4,1,110,No,0,No,No,No,No,No,No,2583,5600.0,225.0,165.0,19.950000000000003,156.0,47.1625,0,0,0,660.0,11.938392857142857
10333,6407c4bd4d7c3f56aba52f16,57900,Piso,"Piso en Calle Zuloaga, 1, Mejostilla",Unknown,Mejostilla,Cáceres Capital,405,/es/comprar/vivienda/caceres-capital/terraza/162425212/d?from=list,3,1,63,No,0,No,Yes,No,No,No,No,10413,5790.0,107.5,94.5,20.995000000000005,157.9,31.741249999999997,0,0,0,665.0,11.931394253414979
40417,6407c4bd4d7c3f56aba5a49a,51700,Piso,Piso en Centro,952 146 148,Centro,Cáceres Capital,262,/es/comprar/vivienda/caceres-capital/centro/163908973/d?from=list,0,0,77,No,0,No,No,No,No,No,No,40668,5170.0,142.5,115.5,17.585,151.7,35.60708333333333,0,0,0,600.0,11.909117285036046
12083,6407c4bd4d7c3f56aba535ec,58000,Piso,"Piso en Avenida de la Bondad, 33, Nuevo Cáceres",Unknown,Nuevo Cáceres,Cáceres Capital,384,/es/comprar/vivienda/caceres-capital/terraza-no-amueblado/162684491/d?from=list,3,1,77,No,0,No,Yes,No,No,No,No,12205,5800.0,142.5,115.5,21.050000000000004,158.0,36.420833333333334,0,0,0,665.0,11.822805642633229
29058,6407c4bd4d7c3f56aba5783b,63000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,64,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-trastero-internet-no-amueblado/165148154/d?from=list,3,1,78,No,0,No,Yes,No,Yes,No,No,29226,6300.0,145.0,117.0,23.799999999999997,163.0,37.4,0,0,0,715.5,11.741991341991342
38620,6407c4bd4d7c3f56aba59d95,56000,Piso,Piso con ascensor en La Cañada,927 920 847,La Cañada,Cáceres Capital,50,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/176100330/d?from=list,3,1,75,Yes,5,No,No,No,No,No,No,38871,5600.0,137.5,112.5,29.950000000000003,156.0,36.329166666666666,0,0,0,638.5,11.730600649350649
39795,6407c4bd4d7c3f56aba5a22c,54000,Casa o chalet,Casa o chalet con 1 baño en Nuevo Cáceres,Unknown,Nuevo Cáceres,Cáceres Capital,59,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176414788/d?from=list,3,1,82,No,0,No,No,No,No,No,No,40046,5400.0,155.0,123.0,18.85,154.0,37.57083333333333,0,0,0,616.0,11.68543771043771
22824,6407c4bd4d7c3f56aba55fe1,58000,Apartamento,Apartamento con terraza en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/161414491/d?from=list,2,1,60,No,2,No,Yes,No,No,No,No,22984,5800.0,100.0,90.0,21.050000000000004,158.0,30.754166666666666,0,0,0,648.5,11.619043887147333
30991,6407c4bd4d7c3f56aba57fc8,59000,Casa o chalet,Casa o chalet con terraza en La Cañada,927 920 675,La Cañada,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/terraza/176790726/d?from=list,3,1,80,No,0,No,Yes,No,No,No,No,31159,5900.0,150.0,120.0,21.6,159.0,37.550000000000004,0,0,0,665.0,11.601540832049308
11990,6407c4bd4d7c3f56aba5358f,55100,Piso,"Piso en Calle Ecuador, 5, Nuevo Cáceres",927 135 106,Nuevo Cáceres,Cáceres Capital,38,/es/comprar/vivienda/caceres-capital/nuevo-caceres/165604543/d?from=list,3,1,60,No,3,No,No,No,No,No,No,12112,5510.0,100.0,90.0,19.455000000000005,155.1,30.379583333333333,0,0,0,616.0,11.594530605510641
31961,6407c4bd4d7c3f56aba58392,52000,Casa o chalet,Casa o chalet con 1 baño en Nuevo Cáceres,Unknown,Nuevo Cáceres,Cáceres Capital,26,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176826825/d?from=list,2,1,50,No,0,No,No,No,No,No,No,32129,5200.0,125.0,75.0,17.75,152.0,30.8125,0,0,0,583.0,11.584353146853147
39167,6407c4bd4d7c3f56aba59fb8,55000,Piso,Piso con 1 baño en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,49,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176083433/d?from=list,3,1,75,No,4,No,No,No,No,No,No,39418,5500.0,137.5,112.5,19.400000000000006,155.0,35.36666666666667,0,0,0,616.0,11.516694214876033
914,6407c4bd4d7c3f56aba50a4b,55000,Casa o chalet,"Casa o chalet con 1 baño en Calle Nidos, Ciudad Monumental",927 134 079,Ciudad Monumental,Cáceres Capital,167,/es/comprar/vivienda/caceres-capital/ciudad-monumental/164893551/d?from=list,3,1,75,No,0,No,No,No,No,No,No,964,5500.0,137.5,112.5,19.400000000000006,155.0,35.36666666666667,0,0,0,616.0,11.516694214876033
16071,6407c4bd4d7c3f56aba54580,55000,Casa o chalet,"Casa o chalet con 1 baño en Calle Busquet, Ciudad Monumental",927 920 486,Ciudad Monumental,Cáceres Capital,50,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176428829/d?from=list,3,1,80,No,0,No,No,No,No,No,No,16212,5500.0,150.0,120.0,19.400000000000006,155.0,37.03333333333333,0,0,0,616.0,11.483636363636364
13751,6407c4bd4d7c3f56aba53c70,57000,Piso,Piso con terraza en La Cañada,927 135 081,La Cañada,Cáceres Capital,203,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor/147056683/d?from=list,3,1,85,Yes,3,No,No,No,No,No,No,13892,5700.0,162.5,127.5,30.5,157.0,39.791666666666664,0,0,0,638.5,11.458532695374801
39601,6407c4bd4d7c3f56aba5a16a,80600,Piso,"Piso con 2 baños en Calle Sanguino Michel, Centro",924 924 837,Centro,Cáceres Capital,163,/es/comprar/vivienda/caceres-capital/centro/164326032/d?from=list,4,2,151,No,0,No,No,No,No,No,No,39852,8060.0,327.5,226.5,33.480000000000004,180.6,64.00666666666667,0,0,0,906.0,11.39625535754568
31381,6407c4bd4d7c3f56aba5814e,60000,Piso,Piso con terraza en La Cañada,Unknown,La Cañada,Cáceres Capital,208,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-trastero/164541880/d?from=list,3,1,84,No,2,No,Yes,No,No,No,No,31549,6000.0,160.0,126.0,22.15,160.0,39.012499999999996,0,0,0,665.0,11.381590909090908
5960,6407c4bd4d7c3f56aba51e01,57260,Piso,Piso con ascensor en Nuevo Cáceres,924 150 618,Nuevo Cáceres,Cáceres Capital,67,/es/comprar/vivienda/caceres-capital/ascensor-amueblado/176279468/d?from=list,3,2,90,Yes,0,No,No,No,No,No,No,6024,5726.0,175.0,135.0,30.643,157.26,41.49191666666667,0,0,0,638.5,11.374110119709142
25730,6407c4bd4d7c3f56aba56b3b,65000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,47,/es/comprar/vivienda/caceres-capital/terraza-patio/176463929/d?from=list,3,1,80,No,0,No,Yes,No,No,No,No,25890,6500.0,150.0,120.0,24.9,165.0,38.324999999999996,0,0,0,715.5,11.365174825174824
7071,6407c4bd4d7c3f56aba52258,65000,Piso,"Piso con terraza en Avenida de Antonio Hurtado, Centro",927 920 589,Centro,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/terraza-amueblado/161602571/d?from=list,3,1,80,No,2,No,Yes,No,No,No,No,7135,6500.0,150.0,120.0,24.9,165.0,38.324999999999996,0,0,0,715.5,11.365174825174824
16548,6407c4bd4d7c3f56aba5475d,69900,Casa o chalet,"Casa o chalet con 1 baño en Calle Buscarruidos, Ciudad Monumental",927 920 487,Ciudad Monumental,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/trastero/163993169/d?from=list,4,1,130,No,0,No,No,No,No,No,No,16689,6990.0,275.0,195.0,27.595,169.9,55.624583333333334,0,0,0,780.0,11.30511770061126
16072,6407c4bd4d7c3f56aba54581,56000,Casa o chalet,"Casa o chalet con 2 baños en Guatemala, Nuevo Cáceres",927 920 852,Nuevo Cáceres,Cáceres Capital,61,/es/comprar/vivienda/caceres-capital/trastero/165194532/d?from=list,3,2,104,No,0,No,No,No,No,No,No,16213,5600.0,210.0,156.0,19.950000000000003,156.0,45.1625,0,0,0,624.0,11.276055194805194
5843,6407c4bd4d7c3f56aba51d8c,55000,Casa o chalet,Casa o chalet en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,89,/es/comprar/vivienda/caceres-capital/patio/165357990/d?from=list,0,0,71,No,0,No,No,No,No,No,No,5907,5500.0,127.5,106.5,19.400000000000006,155.0,34.03333333333333,0,0,0,600.0,11.225785123966944
23900,6407c4bd4d7c3f56aba56415,61000,Piso,Piso con ascensor en Centro,924 150 618,Centro,Cáceres Capital,293,/es/comprar/vivienda/caceres-capital/ascensor/163555827/d?from=list,3,1,95,Yes,4,No,No,No,No,No,No,24060,6100.0,187.5,142.5,32.7,161.0,43.64166666666667,0,0,0,670.5,11.210581222056632
40964,6407c4bd4d7c3f56aba5a6bd,65000,Piso,Piso con 1 baño en Centro,927 920 786,Centro,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/centro/176129395/d?from=list,4,1,90,No,1,No,No,No,No,No,No,41215,6500.0,175.0,135.0,24.9,165.0,41.65833333333333,0,0,0,709.0,11.20013986013986
29583,6407c4bd4d7c3f56aba57a48,60000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 135 098,Ciudad Monumental,Cáceres Capital,22,/es/comprar/vivienda/caceres-capital/terraza-no-amueblado/176770236/d?from=list,2,1,70,No,1,No,Yes,No,No,No,No,29751,6000.0,125.0,105.0,22.15,160.0,34.34583333333333,0,0,0,648.5,11.166439393939394
39791,6407c4bd4d7c3f56aba5a228,57000,Piso,Piso con 1 baño en Mejostilla,927 135 106,Mejostilla,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/mejostilla/157659803/d?from=list,3,1,70,No,0,No,No,No,No,No,No,40042,5700.0,125.0,105.0,20.5,157.0,33.958333333333336,0,0,0,616.0,11.139553429027114
39379,6407c4bd4d7c3f56aba5a08c,60000,Piso,Piso con 2 baños en La Cañada,927 920 764,La Cañada,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/la-canada/165357917/d?from=list,5,2,110,No,0,No,No,No,No,No,No,39630,6000.0,225.0,165.0,22.15,160.0,47.67916666666667,0,0,0,660.0,11.133106060606062
23735,6407c4bd4d7c3f56aba56370,57000,Piso,Piso con calefacción en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,47,/es/comprar/vivienda/caceres-capital/calefaccion/176100392/d?from=list,3,1,75,No,5,No,No,Yes,No,No,No,23895,5700.0,137.5,112.5,20.5,157.0,35.625,0,0,0,616.0,11.107655502392344
23227,6407c4bd4d7c3f56aba56174,54000,Piso,Piso con calefacción en Mejostilla,927 135 098,Mejostilla,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/calefaccion-no-amueblado/153950170/d?from=list,2,1,70,No,2,No,No,Yes,No,No,No,23387,5400.0,125.0,105.0,18.85,154.0,33.57083333333333,0,0,0,583.0,11.099579124579124
32255,6407c4bd4d7c3f56aba584b8,75000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-parking-internet-no-amueblado/163239006/d?from=list,1,1,45,No,0,No,Yes,No,No,Yes,No,32423,7500.0,137.5,67.5,30.4,175.0,34.199999999999996,0,0,0,797.25,11.098909090909089
5883,6407c4bd4d7c3f56aba51db4,80600,Piso,"Piso con 2 baños en Calle Sanguino Michel, Centro",924 924 837,Centro,Cáceres Capital,132,/es/comprar/vivienda/caceres-capital/centro/164900945/d?from=list,4,2,147,No,0,No,No,No,No,No,No,5947,8060.0,317.5,220.5,33.480000000000004,180.6,62.67333333333334,0,0,0,882.0,11.08946537333634
40418,6407c4bd4d7c3f56aba5a49b,56200,Piso,Piso en Ciudad Monumental,952 146 148,Ciudad Monumental,Cáceres Capital,262,/es/comprar/vivienda/caceres-capital/ciudad-monumental/163908978/d?from=list,0,0,65,No,0,No,No,No,No,No,No,40669,5620.0,112.5,97.5,20.060000000000002,156.2,32.18833333333333,0,0,0,600.0,11.021902296991266
12567,6407c4bd4d7c3f56aba537d0,65000,Piso,Piso con ascensor en Centro,927 132 761,Centro,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/ascensor/176844725/d?from=list,4,1,64,Yes,1,No,No,No,No,No,No,12689,6500.0,110.0,96.0,34.9,165.0,33.824999999999996,0,0,0,690.0,11.012727272727272
31776,6407c4bd4d7c3f56aba582d9,62000,Piso,Piso con terraza en Nuevo Cáceres,927 920 478,Nuevo Cáceres,Cáceres Capital,64,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-no-amueblado/162430441/d?from=list,3,1,84,No,0,No,Yes,No,Yes,No,No,31944,6200.0,160.0,126.0,23.25,162.0,39.270833333333336,0,0,0,665.0,11.009897360703812
6353,6407c4bd4d7c3f56aba51f8a,58000,Piso,"Piso en Calle Cuba, Nuevo Cáceres",927 920 589,Nuevo Cáceres,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/aire-acondicionado-amueblado-television-internet/163370429/d?from=list,3,1,60,No,3,No,No,No,Yes,No,No,6417,5800.0,100.0,90.0,21.050000000000004,158.0,30.754166666666666,0,0,0,616.0,11.007758620689653
20483,6407c4bd4d7c3f56aba556bc,60000,Piso,Piso con ascensor en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,69,/es/comprar/vivienda/caceres-capital/ascensor/164536312/d?from=list,3,1,75,Yes,3,No,No,No,No,No,No,20643,6000.0,137.5,112.5,32.15,160.0,36.84583333333333,0,0,0,638.5,10.939166666666669
37730,6407c4bd4d7c3f56aba59a1b,68000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/terraza/165662276/d?from=list,3,1,75,No,3,No,Yes,No,No,No,No,37981,6800.0,137.5,112.5,26.550000000000004,168.0,37.045833333333334,0,0,0,715.5,10.884291443850268
17687,6407c4bd4d7c3f56aba54bd0,60000,Piso,Piso con ascensor en La Cañada,927 920 171,La Cañada,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor/161466837/d?from=list,3,1,85,Yes,3,No,No,No,No,No,No,17828,6000.0,162.5,127.5,32.15,160.0,40.17916666666667,0,0,0,638.5,10.878560606060606
16549,6407c4bd4d7c3f56aba5475e,59000,Piso,Piso con 1 baño en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/mejostilla/176099800/d?from=list,3,1,60,No,2,No,No,No,No,No,No,16690,5900.0,100.0,90.0,21.6,159.0,30.883333333333336,0,0,0,616.0,10.818798151001541
13103,6407c4bd4d7c3f56aba539e8,69000,Piso,Piso con terraza en Centro,Unknown,Centro,Cáceres Capital,1002,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-amueblado-television/155960946/d?from=list,3,1,70,No,0,No,Yes,Yes,No,No,No,13244,6900.0,125.0,105.0,27.1,169.0,35.50833333333333,0,0,0,715.5,10.750856389986824
16,6407c4bd4d7c3f56aba506c9,59260,Piso,Piso con 1 baño en Nuevo Cáceres,924 150 618,Nuevo Cáceres,Cáceres Capital,11,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176925780/d?from=list,3,1,66,No,0,No,No,No,No,No,No,16,5926.0,115.0,99.0,21.743000000000002,159.26,32.916916666666665,0,0,0,616.0,10.733895314944926
23357,6407c4bd4d7c3f56aba561f6,59000,Piso,Piso con 1 baño en Nuevo Cáceres,927 135 106,Nuevo Cáceres,Cáceres Capital,29,/es/comprar/vivienda/caceres-capital/nuevo-caceres/162382289/d?from=list,3,1,77,No,3,No,No,No,No,No,No,23517,5900.0,142.5,115.5,21.6,159.0,36.550000000000004,0,0,0,616.0,10.71402157164869
8673,6407c4bd4d7c3f56aba5289a,77950,Casa o chalet,"Casa o chalet con terraza en Calle Navalmoral de la Mata, La Cañada",927 926 041,La Cañada,Cáceres Capital,27,/es/comprar/vivienda/caceres-capital/calefaccion-parking-jardin-terraza-trastero-patio-amueblado-se-aceptan-mascotas-internet-no-amueblado/164883852/d?from=list,4,1,157,No,0,No,Yes,No,No,No,No,8753,7795.0,342.5,235.5,32.0225,177.95,65.664375,0,0,0,828.0,10.668875736194531
14811,6407c4bd4d7c3f56aba54094,60000,Piso,Piso con 1 baño en Mejostilla,927 135 098,Mejostilla,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/no-amueblado/157718540/d?from=list,3,1,55,No,2,No,No,No,No,No,No,14952,6000.0,112.5,82.5,22.15,160.0,31.429166666666664,0,0,0,616.0,10.628560606060606
3102,6407c4bd4d7c3f56aba512d7,59000,Casa o chalet,Casa o chalet con 2 baños en Nuevo Cáceres,927 135 081,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/trastero/176657596/d?from=list,3,2,91,No,0,No,No,No,No,No,No,3152,5900.0,177.5,136.5,21.6,159.0,41.21666666666667,0,0,0,616.0,10.627734976887519
1423,6407c4bd4d7c3f56aba50c48,60000,Piso,Piso con terraza en Nuevo Cáceres,927 920 478,Nuevo Cáceres,Cáceres Capital,27,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-no-amueblado/176725718/d?from=list,3,1,62,No,0,No,No,No,No,No,No,1473,6000.0,105.0,93.0,22.15,160.0,31.679166666666664,0,0,0,616.0,10.624015151515152
22340,6407c4bd4d7c3f56aba55dfd,59900,Piso,Piso con 1 baño en Mejostilla,927 131 359,Mejostilla,Cáceres Capital,112,/es/comprar/vivienda/caceres-capital/mejostilla/159406875/d?from=list,3,1,65,No,2,No,No,No,No,No,No,22500,5990.0,112.5,97.5,22.095,159.9,32.66625,0,0,0,616.0,10.623774472605858
22872,6407c4bd4d7c3f56aba56011,69000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/terraza/161414589/d?from=list,3,1,95,No,4,No,Yes,No,No,No,No,23032,6900.0,187.5,142.5,27.1,169.0,43.84166666666667,0,0,0,715.5,10.619104084321474
5932,6407c4bd4d7c3f56aba51de5,58600,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion/176098297/d?from=list,1,1,50,No,1,No,No,Yes,No,No,No,5996,5860.0,125.0,75.0,21.380000000000003,158.6,31.665000000000003,0,0,0,600.0,10.580235805150481
20543,6407c4bd4d7c3f56aba556f8,62300,Piso,Piso con ascensor en La Cañada,927 135 081,La Cañada,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/trastero-ascensor-parking/163114890/d?from=list,3,1,68,Yes,5,No,No,No,No,No,No,20703,6230.0,120.0,102.0,33.415,162.3,34.809583333333336,0,0,0,638.5,10.570968918721729
25654,6407c4bd4d7c3f56aba56aef,58000,Casa o chalet,Casa o chalet con 1 baño en Centro,927 130 862,Centro,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/centro/176170173/d?from=list,0,1,101,No,0,No,No,No,No,No,No,25814,5800.0,202.5,151.5,21.050000000000004,158.0,44.42083333333333,0,0,0,606.0,10.562617554858935
32675,6407c4bd4d7c3f56aba5865c,60000,Piso,Piso con aire acondicionado en Nuevo Cáceres,Unknown,Nuevo Cáceres,Cáceres Capital,887,/es/comprar/vivienda/caceres-capital/aire-acondicionado/152995094/d?from=list,3,1,75,No,0,No,No,No,Yes,No,No,32843,6000.0,137.5,112.5,22.15,160.0,36.012499999999996,0,0,0,616.0,10.54522727272727
5261,6407c4bd4d7c3f56aba51b46,64900,Casa o chalet,Casa o chalet con terraza en La Cañada,927 920 786,La Cañada,Cáceres Capital,103,/es/comprar/vivienda/caceres-capital/terraza/165682284/d?from=list,3,1,82,No,0,No,Yes,No,No,No,No,5311,6490.0,155.0,123.0,24.845,164.9,38.97875,0,0,0,665.0,10.52283933323995
29308,6407c4bd4d7c3f56aba57935,59000,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion/176099727/d?from=list,1,1,55,No,1,No,No,Yes,No,No,No,29476,5900.0,112.5,82.5,21.6,159.0,31.3,0,0,0,600.0,10.515254237288136
36878,6407c4bd4d7c3f56aba596c7,90000,Casa o chalet,Casa o chalet con terraza en La Cañada,927 920 675,La Cañada,Cáceres Capital,84,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza/176135470/d?from=list,5,2,197,No,1,No,Yes,No,No,No,No,37129,9000.0,442.5,295.5,38.65,190.0,80.55416666666666,0,0,0,948.0,10.51449494949495
26070,6407c4bd4d7c3f56aba56c8f,59000,Estudio,"Estudio en Calle Profesor Hernández Pacheco, 13, Centro",927 135 106,Centro,Cáceres Capital,67,/es/comprar/vivienda/caceres-capital/centro/165313605/d?from=list,0,1,45,No,0,No,No,No,No,No,No,26230,5900.0,137.5,67.5,21.6,159.0,32.13333333333333,0,0,0,600.0,10.499845916795069
32460,6407c4bd4d7c3f56aba58585,60000,Piso,Piso con 1 baño en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176099718/d?from=list,3,1,83,No,3,No,No,No,No,No,No,32628,6000.0,157.5,124.5,22.15,160.0,38.67916666666667,0,0,0,616.0,10.496742424242425
40316,6407c4bd4d7c3f56aba5a435,65000,Casa o chalet,Casa o chalet con calefacción en Centro,927 920 847,Centro,Cáceres Capital,11,/es/comprar/vivienda/caceres-capital/calefaccion/176099190/d?from=list,3,1,100,No,0,No,No,Yes,No,No,No,40567,6500.0,200.0,150.0,24.9,165.0,44.99166666666667,0,0,0,670.0,10.48965034965035
