,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability,group,percentile
22824,6407c4bd4d7c3f56aba55fe1,58000,Apartamento,Apartamento con terraza en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/161414491/d?from=list,2,1,60,No,2,No,Yes,No,No,No,No,22984,5800.0,100.0,90.0,21.050000000000004,158.0,30.754166666666666,0,0.0,0.0,611.3333333333334,10.919984326018808,2/3,41.111111111111114
22825,6407c4bd4d7c3f56aba55fe2,64000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,210,/es/comprar/vivienda/caceres-capital/trastero-patio/161414634/d?from=list,2,1,65,No,1,No,No,No,No,No,No,22985,6400.0,112.5,97.5,24.35,164.0,33.19583333333333,0,0.0,0.0,518.6666666666666,8.275071022727271,1/3,35.869565217391305
22873,6407c4bd4d7c3f56aba56012,39000,Apartamento,Apartamento con terraza en Nuevo Cáceres,927 920 171,Nuevo Cáceres,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/161476287/d?from=list,2,1,60,No,4,No,Yes,No,No,No,No,23033,3900.0,100.0,90.0,10.600000000000003,161.0,30.133333333333336,0,0.0,0.0,611.3333333333334,16.257342657342658,1/3,5.769230769230769
23053,6407c4bd4d7c3f56aba560c6,135000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176186790/d?from=list,2,1,92,Yes,0,No,Yes,No,No,No,No,23213,13500.0,180.0,138.0,73.4,235.0,52.199999999999996,35000,53570.22228626518,148.8061730174033,655.7,5.4563259237911605,2/3,71.49122807017544
23417,6407c4bd4d7c3f56aba56232,90000,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 136 129,Ciudad Monumental,Cáceres Capital,47,/es/comprar/vivienda/caceres-capital/calefaccion-amueblado/159261130/d?from=list,1,1,80,No,1,No,No,Yes,No,No,No,23577,9000.0,150.0,120.0,38.65,190.0,41.55416666666667,0,0.0,0.0,560.0,6.28419191919192,3/3,42.561983471074385
23679,6407c4bd4d7c3f56aba56338,115000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor/165358200/d?from=list,1,1,53,Yes,0,No,Yes,No,No,No,No,23839,11500.0,117.5,79.5,62.400000000000006,215.0,39.53333333333333,15000,22958.666694113646,63.77407415031569,635.7,6.388711110196212,2/3,3.508771929824561
23793,6407c4bd4d7c3f56aba563aa,130000,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/176100160/d?from=list,2,1,90,No,0,No,No,Yes,Yes,No,No,23953,13000.0,175.0,135.0,60.65,230.0,50.05416666666667,30000,45917.33338822729,127.54814830063138,568.6666666666666,4.692772220392422,2/3,53.94736842105263
23854,6407c4bd4d7c3f56aba563e7,69000,Apartamento,Apartamento con calefacción en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion/176098998/d?from=list,2,1,75,No,3,No,No,Yes,No,No,No,24014,6900.0,137.5,112.5,27.1,169.0,37.175000000000004,0,0.0,0.0,538.6666666666666,7.928722002635046,1/3,87.5
23953,6407c4bd4d7c3f56aba5644a,120000,Apartamento,Apartamento con terraza en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-patio/162751605/d?from=list,2,1,65,Yes,0,No,Yes,No,No,No,No,24113,12000.0,112.5,97.5,65.15,220.0,41.262499999999996,20000,30611.55559215153,85.03209886708758,639.5,6.158464813594948,1/3,91.7910447761194
24536,6407c4bd4d7c3f56aba56691,82904,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 136 129,Ciudad Monumental,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/ciudad-monumental/161477452/d?from=list,1,1,50,No,0,No,No,No,No,No,No,24696,8290.4,125.0,75.0,34.7472,182.904,34.80426666666667,0,0.0,0.0,500.0,6.121372364969779,3/3,9.917355371900827
24744,6407c4bd4d7c3f56aba56761,125000,Apartamento,Apartamento con ascensor en Aguas Vivas - La Zambomba,927 920 847,Aguas Vivas - La Zambomba,Cáceres Capital,24,/es/comprar/vivienda/caceres-capital/parking-trastero-ascensor-piscina/176099670/d?from=list,2,1,75,Yes,0,No,No,No,No,No,No,24904,12500.0,137.5,112.5,67.9,225.0,45.24166666666667,25000,38264.44449018941,106.29012358385948,599.8333333333334,5.379618516993688,2/3,17.857142857142858
24748,6407c4bd4d7c3f56aba56765,138000,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,27,/es/comprar/vivienda/caceres-capital/calefaccion-patio/164042360/d?from=list,2,2,80,No,0,No,No,Yes,No,No,No,24908,13800.0,150.0,120.0,65.05000000000001,238.0,47.75416666666666,38000,58161.9556250879,161.5609878474664,548.6666666666666,4.072218145830403,2/3,76.3157894736842
24769,6407c4bd4d7c3f56aba5677a,103000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/ciudad-monumental/165357981/d?from=list,1,1,75,No,0,No,No,No,No,No,No,24929,10300.0,137.5,112.5,45.800000000000004,203.0,41.56666666666667,3000,4591.73333882273,12.754814830063138,550.0,5.948142222039243,3/3,84.29752066115702
24787,6407c4bd4d7c3f56aba5678c,85000,Apartamento,Apartamento con ascensor en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,2,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-trastero-ascensor/176100667/d?from=list,2,1,70,Yes,0,No,No,No,Yes,No,No,24947,8500.0,125.0,105.0,45.9,185.0,38.40833333333333,0,0.0,0.0,594.8333333333334,7.141283422459893,2/3,96.66666666666667
24812,6407c4bd4d7c3f56aba567a5,130000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176100671/d?from=list,1,1,70,No,0,No,No,No,No,No,No,24972,13000.0,125.0,105.0,60.65,230.0,43.387499999999996,30000,45917.33338822729,127.54814830063138,540.0,4.428772220392423,2/3,53.94736842105263
24840,6407c4bd4d7c3f56aba567c1,79000,Apartamento,Apartamento con calefacción en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/176099817/d?from=list,2,1,70,No,3,No,No,Yes,No,No,No,25000,7900.0,125.0,105.0,32.6,179.0,36.800000000000004,0,0.0,0.0,528.6666666666666,6.7921749136939,2/3,74.44444444444444
24941,6407c4bd4d7c3f56aba56826,68000,Apartamento,Apartamento con aire acondicionado en Ciudad Monumental,927 132 761,Ciudad Monumental,Cáceres Capital,102,/es/comprar/vivienda/caceres-capital/aire-acondicionado/165690016/d?from=list,2,1,51,No,2,No,No,No,Yes,No,No,25101,6800.0,122.5,76.5,26.550000000000004,168.0,32.795833333333334,0,0.0,0.0,490.6666666666667,7.345521390374331,1/3,54.347826086956516
25235,6407c4bd4d7c3f56aba5694c,52000,Apartamento,Apartamento con ascensor en La Cañada,927 920 171,La Cañada,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor-patio/161414725/d?from=list,2,1,68,Yes,0,No,No,No,Yes,No,No,25395,5200.0,120.0,102.0,27.75,152.0,33.479166666666664,0,0.0,0.0,592.8333333333334,11.734702797202798,3/3,85.71428571428572
25254,6407c4bd4d7c3f56aba5695f,115000,Apartamento,Apartamento con calefacción en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking/161414661/d?from=list,2,1,90,No,0,No,No,Yes,Yes,No,No,25414,11500.0,175.0,135.0,52.400000000000006,215.0,48.11666666666667,15000,22958.666694113646,63.77407415031569,568.6666666666666,5.481311110196211,1/3,74.6268656716418
25367,6407c4bd4d7c3f56aba569d0,65000,Apartamento,Apartamento con terraza en Nuevo Cáceres,927 920 167,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/terraza-amueblado/159708783/d?from=list,2,1,76,No,0,No,Yes,No,No,No,No,25527,6500.0,140.0,114.0,24.9,165.0,36.99166666666667,0,0.0,0.0,627.3333333333334,9.907832167832169,1/3,72.11538461538461
25950,6407c4bd4d7c3f56aba56c17,150000,Apartamento,"Apartamento con calefacción en Calle Hernando Soto, Centro",927 134 079,Centro,Cáceres Capital,19,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero-patio/165612595/d?from=list,2,1,53,No,0,No,No,Yes,No,No,No,26110,15000.0,117.5,79.5,71.65,250.0,43.22083333333333,50000,76528.88898037882,212.58024716771897,517.3333333333334,3.1383870339873727,2/3,93.23529411764706
26217,6407c4bd4d7c3f56aba56d22,90000,Apartamento,Apartamento con terraza en Nuevo Cáceres,927 920 583,Nuevo Cáceres,Cáceres Capital,169,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/164488272/d?from=list,1,1,45,Yes,1,No,No,No,No,No,No,26377,9000.0,137.5,67.5,48.65,190.0,36.97083333333333,0,0.0,0.0,575.5,6.527626262626263,3/3,77.96610169491525
27351,6407c4bd4d7c3f56aba57190,70000,Apartamento,"Apartamento con ascensor en Calle Donoso Cortés, Ciudad Monumental",927 134 079,Ciudad Monumental,Cáceres Capital,161,/es/comprar/vivienda/caceres-capital/ascensor/160971201/d?from=list,1,1,55,Yes,0,No,No,No,No,No,No,27511,7000.0,112.5,82.5,37.65,170.0,33.55416666666667,0,0.0,0.0,585.5,8.601753246753248,1/3,61.41304347826087
28033,6407c4bd4d7c3f56aba5743a,79900,Apartamento,Apartamento con calefacción en Centro,927 131 359,Centro,Cáceres Capital,39,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/164424010/d?from=list,2,1,64,No,1,No,No,Yes,No,No,No,28201,7990.0,110.0,96.0,33.095,179.9,34.91625,0,0.0,0.0,539.3333333333334,6.887023552167483,3/3,60.309278350515456
28135,6407c4bd4d7c3f56aba574a0,122500,Apartamento,Apartamento con ascensor en Centro,927 920 764,Centro,Cáceres Capital,89,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero-ascensor/165357996/d?from=list,2,1,80,Yes,1,No,No,No,No,No,No,28303,12250.0,150.0,120.0,66.525,222.5,46.58541666666667,22500,34438.000041170475,95.66111122547353,621.1666666666666,5.747041665294317,2/3,1.1764705882352942
28291,6407c4bd4d7c3f56aba5753c,75000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/176099210/d?from=list,2,1,83,Yes,1,No,No,No,No,No,No,28459,7500.0,157.5,124.5,40.4,175.0,41.449999999999996,0,0.0,0.0,607.8333333333334,8.238303030303031,1/3,84.78260869565217
28310,6407c4bd4d7c3f56aba5754f,89000,Apartamento,Apartamento con 1 baño en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/centro/176097711/d?from=list,2,1,70,No,0,No,No,No,No,No,No,28478,8900.0,125.0,105.0,38.1,189.0,38.09166666666667,0,0.0,0.0,551.3333333333334,6.291011235955056,3/3,86.08247422680411
28385,6407c4bd4d7c3f56aba5759a,140000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 136 129,Ciudad Monumental,Cáceres Capital,144,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/161426596/d?from=list,1,2,70,Yes,2,No,No,No,No,No,No,28553,14000.0,125.0,105.0,76.15,240.0,45.512499999999996,40000,61223.11118430306,170.06419773417517,600.5,4.619079627189898,2/3,78.50877192982456
28423,6407c4bd4d7c3f56aba575c0,75000,Apartamento,"Apartamento con 1 baño en Calle Barrio Nuevo, Ciudad Monumental",927 134 079,Ciudad Monumental,Cáceres Capital,106,/es/comprar/vivienda/caceres-capital/ciudad-monumental/162353786/d?from=list,1,1,55,No,0,No,No,No,No,No,No,28591,7500.0,112.5,82.5,30.4,175.0,33.36666666666667,0,0.0,0.0,510.0,6.932848484848485,1/3,84.78260869565217
28468,6407c4bd4d7c3f56aba575ed,108600,Apartamento,Apartamento con piscina en Aguas Vivas - La Zambomba,927 920 583,Aguas Vivas - La Zambomba,Cáceres Capital,278,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-trastero-ascensor-piscina-amueblado-piscina/160030260/d?from=list,1,1,60,Yes,2,No,No,No,No,No,No,28636,10860.0,100.0,90.0,58.88,208.6,38.123333333333335,8600,13162.968904625157,36.56380251284766,590.5,6.1897543698458275,1/3,100.0
28517,6407c4bd4d7c3f56aba5761e,34000,Apartamento,"Apartamento en Cl Hoyos Nº 6 3 Izq, La Cañada",910 304 295,La Cañada,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/la-canada/176596689/d?from=list,3,1,48,No,0,No,No,No,No,No,No,28685,3400.0,130.0,72.0,7.850000000000003,166.0,31.320833333333336,0,0.0,0.0,506.6666666666667,15.251737967914439,3/3,28.571428571428573
29209,6407c4bd4d7c3f56aba578d2,119100,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/calefaccion/165358003/d?from=list,1,1,50,No,1,No,No,Yes,No,No,No,29377,11910.0,125.0,75.0,54.65500000000001,219.10000000000002,39.47958333333333,19100,29234.03559050471,81.20565441806865,500.0,4.551777146983176,2/3,10.526315789473683
29265,6407c4bd4d7c3f56aba5790a,125000,Apartamento,Apartamento con ascensor en Aguas Vivas - La Zambomba,927 920 847,Aguas Vivas - La Zambomba,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero-ascensor-piscina/176099925/d?from=list,1,1,60,Yes,2,No,No,No,No,No,No,29433,12500.0,100.0,90.0,67.9,225.0,40.24166666666667,25000,38264.44449018941,106.29012358385948,590.5,5.327618516993687,2/3,17.857142857142858
29308,6407c4bd4d7c3f56aba57935,59000,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion/176099727/d?from=list,1,1,55,No,1,No,No,Yes,No,No,No,29476,5900.0,112.5,82.5,21.6,159.0,31.3,0,0.0,0.0,510.0,8.85115562403698,1/3,29.891304347826086
29411,6407c4bd4d7c3f56aba5799c,79000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 135 106,Ciudad Monumental,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/ciudad-monumental/163420914/d?from=list,2,1,57,No,0,No,No,No,No,No,No,29579,7900.0,107.5,85.5,32.6,179.0,33.71666666666667,0,0.0,0.0,502.6666666666667,6.47571921749137,3/3,2.479338842975207
29570,6407c4bd4d7c3f56aba57a3b,54000,Apartamento,Apartamento con terraza en Mejostilla,927 920 167,Mejostilla,Cáceres Capital,9,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/176113967/d?from=list,2,1,70,No,2,No,Yes,No,No,No,No,29738,5400.0,125.0,105.0,18.85,154.0,33.57083333333333,0,0.0,0.0,621.3333333333334,11.8739898989899,2/3,28.88888888888889
29583,6407c4bd4d7c3f56aba57a48,60000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 135 098,Ciudad Monumental,Cáceres Capital,22,/es/comprar/vivienda/caceres-capital/terraza-no-amueblado/176770236/d?from=list,2,1,70,No,1,No,Yes,No,No,No,No,29751,6000.0,125.0,105.0,22.15,160.0,34.34583333333333,0,0.0,0.0,621.3333333333334,10.6725,1/3,32.065217391304344
29929,6407c4bd4d7c3f56aba57ba2,40900,Apartamento,Apartamento con terraza en Nuevo Cáceres,927 920 764,Nuevo Cáceres,Cáceres Capital,89,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-amueblado/165358035/d?from=list,2,1,58,No,4,No,Yes,No,No,No,No,30097,4090.0,105.0,87.0,11.645000000000001,159.1,30.22875,0,0.0,0.0,609.3333333333334,15.446221382529455,1/3,15.384615384615385
29997,6407c4bd4d7c3f56aba57be6,66900,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,89,/es/comprar/vivienda/caceres-capital/terraza-patio-amueblado/165358126/d?from=list,2,1,65,No,1,No,Yes,No,No,No,No,30165,6690.0,112.5,97.5,25.945,166.9,33.57041666666667,0,0.0,0.0,616.3333333333334,9.502860442994972,1/3,48.91304347826087
30545,6407c4bd4d7c3f56aba57e0a,125000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-trastero-ascensor/176099180/d?from=list,2,1,65,Yes,1,No,No,No,No,No,No,30713,12500.0,112.5,97.5,67.9,225.0,41.90833333333333,25000,38264.44449018941,106.29012358385948,589.8333333333334,5.299618516993688,2/3,30.26315789473684
30881,6407c4bd4d7c3f56aba57f5a,145000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 583,Ciudad Monumental,Cáceres Capital,196,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/161659325/d?from=list,1,1,70,Yes,3,No,No,No,No,No,No,31049,14500.0,125.0,105.0,78.9,245.0,46.15833333333333,45000,68876.00008234095,191.32222245094707,600.5,4.356233330588635,2/3,82.89473684210526
30897,6407c4bd4d7c3f56aba57f6a,50000,Apartamento,Apartamento en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176981971/d?from=list,0,0,50,No,2,No,No,No,No,No,No,31065,5000.0,125.0,75.0,16.65,150.0,30.554166666666664,0,0.0,0.0,500.0,10.242454545454546,1/3,14.130434782608695
30974,6407c4bd4d7c3f56aba57fb7,100000,Apartamento,Apartamento con ascensor en Centro,927 920 171,Centro,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-trastero-ascensor-patio/161414365/d?from=list,1,1,55,Yes,1,No,No,No,No,No,No,31142,10000.0,112.5,82.5,54.15,200.0,37.42916666666667,0,0.0,0.0,590.5,6.63685,1/3,26.80722891566265
31031,6407c4bd4d7c3f56aba57ff0,69000,Apartamento,Apartamento con calefacción en Centro,927 920 847,Centro,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion/176099142/d?from=list,1,1,60,No,3,No,No,Yes,No,No,No,31199,6900.0,100.0,90.0,27.1,169.0,32.175000000000004,0,0.0,0.0,520.0,7.712648221343874,3/3,21.649484536082472
31074,6407c4bd4d7c3f56aba5801b,70000,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/161474606/d?from=list,1,1,62,No,3,No,No,Yes,No,No,No,31242,7000.0,105.0,93.0,27.65,170.0,32.97083333333333,0,0.0,0.0,524.0,7.652402597402598,1/3,61.41304347826087
31177,6407c4bd4d7c3f56aba58082,110000,Apartamento,Apartamento con calefacción en Centro,927 920 171,Centro,Cáceres Capital,9,/es/comprar/vivienda/caceres-capital/calefaccion-parking/176155686/d?from=list,1,1,40,No,1,No,No,Yes,No,No,No,31345,11000.0,150.0,60.0,49.650000000000006,210.0,39.137499999999996,10000,15305.777796075765,42.51604943354379,480.0,4.780157406797474,1/3,56.02409638554217
31336,6407c4bd4d7c3f56aba58121,105000,Apartamento,Apartamento con calefacción en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-trastero/176099199/d?from=list,1,1,60,No,1,No,No,Yes,No,No,No,31504,10500.0,100.0,90.0,46.9,205.0,36.824999999999996,5000,7652.888898037882,21.258024716771896,520.0,5.543003703398738,1/3,40.36144578313253
31347,6407c4bd4d7c3f56aba5812c,76000,Apartamento,Apartamento con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero/176098802/d?from=list,1,1,50,No,2,No,Yes,No,No,No,No,31515,7600.0,125.0,75.0,30.950000000000003,176.0,33.9125,0,0.0,0.0,630.5,8.563456937799042,3/3,46.39175257731958
31380,6407c4bd4d7c3f56aba5814d,74000,Apartamento,Apartamento con calefacción en Centro,927 920 171,Centro,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking/161526739/d?from=list,1,1,40,No,2,No,No,Yes,No,No,No,31548,7400.0,150.0,60.0,29.85,174.0,34.487500000000004,0,0.0,0.0,480.0,6.567751842751843,3/3,32.47422680412371
31457,6407c4bd4d7c3f56aba5819a,84000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero-ascensor/176098252/d?from=list,1,1,45,Yes,1,No,No,No,No,No,No,31625,8400.0,137.5,67.5,45.35,184.0,36.19583333333333,0,0.0,0.0,575.5,7.0039502164502165,3/3,14.049586776859504
31541,6407c4bd4d7c3f56aba581ee,99900,Apartamento,Apartamento con terraza en Centro,927 920 764,Centro,Cáceres Capital,89,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor/165358134/d?from=list,2,1,57,Yes,0,No,Yes,No,No,No,No,31709,9990.0,107.5,85.5,54.095,199.9,37.249583333333334,0,0.0,0.0,663.3,7.512605,1/3,23.192771084337352
31590,6407c4bd4d7c3f56aba5821f,124000,Apartamento,Apartamento con ascensor en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/176098927/d?from=list,2,1,70,Yes,2,No,No,No,No,No,No,31758,12400.0,125.0,105.0,67.35,224.0,43.44583333333333,24000,36733.86671058184,102.0385186405051,611.1666666666666,5.588187776313938,2/3,4.705882352941177
31763,6407c4bd4d7c3f56aba582cc,65000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/ciudad-monumental/161467038/d?from=list,1,1,45,No,3,No,No,No,No,No,No,31931,6500.0,137.5,67.5,24.9,165.0,32.90833333333333,0,0.0,0.0,490.0,7.671468531468532,1/3,41.30434782608695
31765,6407c4bd4d7c3f56aba582ce,42500,Apartamento,Apartamento con terraza en Mejostilla,927 920 171,Mejostilla,Cáceres Capital,181,/es/comprar/vivienda/caceres-capital/terraza/161466978/d?from=list,2,1,65,No,4,No,Yes,No,No,No,No,31933,4250.0,112.5,97.5,12.525,157.5,31.66875,0,0.0,0.0,616.3333333333334,15.007433155080216,2/3,2.2222222222222223
31817,6407c4bd4d7c3f56aba58302,95000,Apartamento,Apartamento con aire acondicionado en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado/165357895/d?from=list,1,1,35,No,0,No,No,No,Yes,No,No,31985,9500.0,162.5,52.5,41.4,195.0,37.61666666666667,0,0.0,0.0,470.0,5.1886,3/3,60.743801652892564
31860,6407c4bd4d7c3f56aba5832d,119000,Apartamento,Apartamento con calefacción en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion/176099359/d?from=list,2,1,55,No,2,No,No,Yes,No,No,No,32028,11900.0,112.5,82.5,54.6,219.0,39.050000000000004,19000,29080.97781254395,80.7804939237332,498.6666666666667,4.546034072915202,2/3,9.210526315789473
31887,6407c4bd4d7c3f56aba58348,115000,Apartamento,Apartamento con ascensor en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/trastero-ascensor/176099192/d?from=list,2,1,70,Yes,1,No,No,No,No,No,No,32055,11500.0,125.0,105.0,62.400000000000006,215.0,42.28333333333333,15000,22958.666694113646,63.77407415031569,611.1666666666666,6.061311110196211,1/3,72.59036144578315
31888,6407c4bd4d7c3f56aba58349,150000,Apartamento,Apartamento con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza/176098830/d?from=list,2,1,65,No,1,No,Yes,No,No,No,No,32056,15000.0,112.5,97.5,71.65,250.0,44.30416666666667,50000,76528.88898037882,212.58024716771897,651.1666666666666,4.731387033987372,2/3,93.23529411764706
31922,6407c4bd4d7c3f56aba5836b,81000,Apartamento,Apartamento con ascensor en Nuevo Cáceres,927 920 171,Nuevo Cáceres,Cáceres Capital,139,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/161414694/d?from=list,2,1,85,Yes,0,No,No,Yes,No,No,No,32090,8100.0,162.5,127.5,43.7,181.0,42.89166666666667,0,0.0,0.0,609.8333333333334,7.635578002244669,3/3,36.440677966101696
32089,6407c4bd4d7c3f56aba58412,79000,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero-ascensor/176098924/d?from=list,1,1,63,Yes,0,No,No,Yes,No,No,No,32257,7900.0,107.5,94.5,42.6,179.0,35.300000000000004,0,0.0,0.0,593.5,7.7081703107019575,3/3,2.479338842975207
32100,6407c4bd4d7c3f56aba5841d,86000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176100802/d?from=list,1,1,55,No,0,No,No,No,No,No,No,32268,8600.0,112.5,82.5,36.45,186.0,34.7875,0,0.0,0.0,510.0,6.02806553911205,3/3,25.206611570247933
32102,6407c4bd4d7c3f56aba5841f,86000,Apartamento,Apartamento con 1 baño en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176099478/d?from=list,1,1,55,No,0,No,No,No,No,No,No,32270,8600.0,112.5,82.5,36.45,186.0,34.7875,0,0.0,0.0,510.0,6.02806553911205,3/3,25.206611570247933
32129,6407c4bd4d7c3f56aba5843a,32000,Apartamento,Apartamento con calefacción en La Cañada,927 920 847,La Cañada,Cáceres Capital,88,/es/comprar/vivienda/caceres-capital/calefaccion/176100386/d?from=list,2,1,55,No,0,No,No,Yes,No,No,No,32297,3200.0,112.5,82.5,6.750000000000002,168.0,30.8125,0,0.0,0.0,498.6666666666667,15.949573863636363,3/3,16.071428571428573
32299,6407c4bd4d7c3f56aba584e4,74500,Apartamento,Apartamento con ascensor en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,74,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/165358014/d?from=list,2,1,55,Yes,0,No,No,Yes,No,No,No,32467,7450.0,112.5,82.5,40.125,174.5,34.135416666666664,0,0.0,0.0,579.8333333333334,7.990695546064675,1/3,77.17391304347825
